id,timestamp,sensor_id,internal_temperature,free_memory,rssi,uptime,last_boot_reason
b7b536a7-d52e-447c-9099-c6c5c849326e,2024-12-10 05:14:31.3723+00,D80C,39.599998,261764,-36,47633,4
ad5eee79-c061-4090-b549-f6d4fdca7cd8,2024-12-10 05:15:01.502654+00,D80C,38.599998,261772,-36,47664,4
25245a57-1021-4af4-bc8a-47b2cc5e08d8,2024-12-10 05:15:31.497156+00,D80C,38.599998,261764,-36,47694,4
d89c5cf1-3989-4351-bfe9-8f13ce738a2a,2024-12-10 05:16:01.621105+00,D80C,39.599998,261764,-36,47724,4
8648a6fe-b3a8-4104-8372-b7925da1f7cd,2024-12-10 05:16:31.798615+00,D80C,38.599998,261764,-37,47754,4
73e24921-28dc-4348-8c7b-e3dad7a3f4f1,2024-12-10 05:17:01.870392+00,D80C,38.599998,261772,-36,47784,4
ae2480e0-0bbb-4e07-989b-e29a2928e6f7,2024-12-10 05:17:31.995692+00,D80C,38.599998,261772,-36,47814,4
bdc9cf29-b50c-451b-ae34-c19040f71611,2024-12-10 05:18:02.121709+00,D80C,38.599998,261772,-36,47844,4
56d801dc-b7d5-4bf1-a3c8-693579df8436,2024-12-10 05:18:32.120702+00,D80C,38.599998,261772,-36,47874,4
42b4136e-d796-42a4-a62c-7ba73f6f4980,2024-12-10 05:19:02.24713+00,D80C,39.599998,261772,-36,47904,4
3ca465a0-b485-49e0-b212-0c13e0b77c26,2024-12-10 05:19:32.248179+00,D80C,38.599998,261772,-36,47934,4
01f3409e-f21d-4511-afa1-5ac385f608e1,2024-12-10 05:20:02.369232+00,D80C,38.599998,261772,-36,47964,4
76dde078-21c5-412a-967f-7bc1a54b482c,2024-12-10 05:20:32.36869+00,D80C,38.599998,261772,-36,47994,4
19b47d64-b769-4183-ab43-d3fcbddd499d,2024-12-10 05:21:02.493422+00,D80C,38.599998,261764,-36,48025,4
6a1071fa-51ee-45a5-98b3-ee300a151949,2024-12-10 05:21:32.619464+00,D80C,38.599998,261772,-36,48055,4
d66d1ba5-4379-48e3-95b0-02999338e33d,2024-12-10 05:22:02.743499+00,D80C,39.599998,261764,-36,48085,4
f9ba8332-5793-4227-a8ca-4f9dc721d952,2024-12-10 05:22:32.867952+00,D80C,38.599998,261772,-36,48115,4
8b3c2b3d-bab4-4f38-9f64-117c68852995,2024-12-10 05:23:02.867459+00,D80C,38.599998,261772,-36,48145,4
708b124e-5a74-459b-b535-090f855f3be7,2024-12-10 05:23:32.994447+00,D80C,38.599998,261772,-36,48175,4
ad85a943-38b9-478c-9508-1287dac0dbe0,2024-12-10 05:24:03.116798+00,D80C,38.599998,261764,-36,48205,4
70d03b0f-3e75-4fbe-b308-5b3640bec858,2024-12-10 05:24:33.241524+00,D80C,38.599998,261764,-36,48235,4
44c18920-fb40-4241-bde8-442def4d4800,2024-12-10 05:25:03.366115+00,D80C,40.599998,261728,-36,48265,4
56c8320f-a8b1-4146-a72a-bc9d9384b6e0,2024-12-10 05:25:33.494555+00,D80C,38.599998,261772,-36,48296,4
7bde9408-f4f8-4c33-a1e5-966da5fdbd6a,2024-12-10 05:26:03.49125+00,D80C,38.599998,261772,-36,48326,4
ebb68a96-d3a1-418a-a0a8-ca8369bde628,2024-12-10 05:26:33.616503+00,D80C,39.599998,261736,-36,48356,4
bbbc4705-aebe-4648-bc4d-4448f3dad82d,2024-12-10 05:27:03.740141+00,D80C,38.599998,261772,-36,48386,4
c26917fe-0a64-4253-8c35-b674821529e4,2024-12-10 05:27:33.865158+00,D80C,39.599998,261772,-36,48416,4
91ce00f9-9c29-48bd-a15d-95ceb9711311,2024-12-10 05:28:03.989588+00,D80C,38.599998,261772,-36,48446,4
60cb64d9-1520-4650-80d0-2d6a134cfaf1,2024-12-10 05:28:34.030667+00,D80C,38.599998,261772,-36,48476,4
4fabfcf8-f327-4030-9d4e-b622788b103d,2024-12-10 05:29:04.117573+00,D80C,38.599998,261772,-36,48506,4
847e9f10-9906-4e28-8091-62880d03a712,2024-12-10 05:29:34.240222+00,D80C,39.599998,261736,-36,48536,4
2ed928a5-fb24-44e4-9b16-d97e53342c8a,2024-12-10 05:30:04.363844+00,D80C,38.599998,261772,-36,48566,4
69fd7cbd-1fd4-423a-9df7-165da0909600,2024-12-10 05:30:34.488206+00,D80C,38.599998,261772,-36,48597,4
d549e5eb-648c-41e7-99bc-9b65d5f7e457,2024-12-10 05:31:04.613167+00,D80C,38.599998,261772,-36,48627,4
c9d68a87-2874-4a0d-94a8-bf97f8333f79,2024-12-10 05:31:34.738133+00,D80C,38.599998,261772,-36,48657,4
e849d0f4-547f-4cb3-8ca3-b2b1f50d4fdf,2024-12-10 05:32:04.86265+00,D80C,38.599998,261772,-36,48687,4
e4b169a7-fc5a-4a2b-b347-6ef71173e174,2024-12-10 05:32:34.863198+00,D80C,38.599998,261772,-36,48717,4
fe30ead8-2879-4ab7-a49e-391a820f7c76,2024-12-10 05:33:04.989176+00,D80C,38.599998,261772,-36,48747,4
e210f847-89fb-4ece-8465-9e0c09a79e35,2024-12-10 05:33:34.986637+00,D80C,38.599998,261772,-36,48777,4
74548376-15af-4117-b921-6834e03f8941,2024-12-10 05:34:05.117622+00,D80C,39.599998,261728,-36,48807,4
bec79575-a75e-4d6d-9b54-7aec7dae452f,2024-12-10 05:34:35.23665+00,D80C,38.599998,261764,-36,48837,4
10815c81-8f56-4949-b121-7c548f401567,2024-12-10 05:35:05.238111+00,D80C,38.599998,261764,-36,48867,4
da35f1fe-1875-475b-996f-85852ea17a2e,2024-12-10 05:35:35.361839+00,D80C,38.599998,261772,-36,48897,4
