id,timestamp,sensor_id,internal_temperature,free_memory,rssi,uptime,last_boot_reason
5a81393c-efe1-41ab-8aaf-58c356ba3297,2024-12-11 01:37:52.690878+00,D80C,39.599998,261740,-34,121034,4
7e1eb453-9a31-4719-8f0a-68beb31caea2,2024-12-11 01:38:02.696373+00,D80C,39.599998,261740,-34,121044,4
af220494-8528-4623-9ef6-1e945c893f60,2024-12-11 01:38:12.854843+00,D80C,39.599998,261740,-35,121054,4
065fb0b0-7b10-4aa7-b8f4-cad0f1ab4101,2024-12-11 01:38:22.945748+00,D80C,39.599998,261740,-34,121065,4
1d41b9f9-7759-4681-9f1b-932d38fdbebd,2024-12-11 01:38:33.071768+00,D80C,39.599998,261740,-34,121075,4
e9e0d32d-4006-44e4-995c-12329091ce0b,2024-12-11 01:38:43.190366+00,D80C,39.599998,261740,-34,121085,4
6fb43120-9723-41ec-b09a-cc21f61f7541,2024-12-11 01:38:53.357674+00,D80C,39.599998,261740,-34,121095,4
964b7e57-0c4d-46d1-a8dc-d466ccb5499d,2024-12-11 01:39:03.317064+00,D80C,40.599998,261708,-34,121105,4
04f21a3f-e86d-4512-9e33-ae6e86af145a,2024-12-11 01:39:13.441907+00,D80C,40.599998,261704,-34,121115,4
c3a87f4c-2507-402c-a5d8-117fca942706,2024-12-11 01:39:23.440405+00,D80C,39.599998,261740,-34,121125,4
5d2b2879-16bc-4a9a-962b-20cc8180d452,2024-12-11 01:39:33.566015+00,D80C,39.599998,261740,-34,121135,4
6f043e68-97ed-44ae-9ec6-747e57a264d6,2024-12-11 01:39:43.690392+00,D80C,39.599998,261740,-34,121145,4
fd473977-6283-498d-bd31-77b4fcfea157,2024-12-11 01:39:53.814882+00,D80C,39.599998,261740,-34,121155,4
445ba49a-6c3f-464c-abd9-7e9697e9284f,2024-12-11 01:40:03.816836+00,D80C,39.599998,261740,-34,121165,4
8c9ff2d7-fa84-4866-bfb2-568f1c9eaab8,2024-12-11 01:40:13.942825+00,D80C,39.599998,261740,-34,121176,4
a6ed0d60-52cc-4c72-8547-87b20845addd,2024-12-11 01:40:24.065018+00,D80C,39.599998,261740,-34,121186,4
7a4c9266-ed10-4fcf-ab93-652b966c2353,2024-12-11 01:40:34.190861+00,D80C,39.599998,261740,-35,121196,4
fc6c8756-68d9-43a2-b552-25c75b7daaae,2024-12-11 01:40:44.315932+00,D80C,40.599998,261708,-34,121206,4
3be573e7-99d6-4507-814b-1e3001cacf36,2024-12-11 01:40:54.314386+00,D80C,39.599998,261740,-35,121216,4
d8bdd899-57d3-4d76-a44a-94bd2b9d1acf,2024-12-11 01:41:04.439459+00,D80C,39.599998,261740,-34,121226,4
54d5fdbb-69dc-43c9-b598-0a4588dde0ba,2024-12-11 01:41:14.439423+00,D80C,39.599998,261740,-34,121236,4
1bf95935-e26b-4e2c-bbd2-98ce44d9d74b,2024-12-11 01:41:24.56391+00,D80C,39.599998,261740,-34,121246,4
63a3bc8d-cbcd-43f2-8cb7-77aeb3bd9fc3,2024-12-11 01:41:34.689405+00,D80C,39.599998,261740,-34,121256,4
41165da7-d5f9-4b9e-9870-15d8339b0e03,2024-12-11 01:41:44.695359+00,D80C,40.599998,261704,-34,121266,4
271351dc-60ee-4a6e-8012-4c1f07752efa,2024-12-11 01:41:54.813868+00,D80C,39.599998,261740,-35,121276,4
e2a620de-161f-4976-81c9-a0c4f7bf45d2,2024-12-11 01:42:04.938867+00,D80C,39.599998,261740,-34,121287,4
