"id","timestamp","sensor_id","traversed","entered","exited"
"97e70954-f6ae-4ee1-a85f-95b81ec01a75","2024-12-06 07:20:23.104169+00","D80C",1,NULL,NULL
"00158671-4086-49ef-9c33-b2b6d415de11","2024-12-06 07:20:33.112173+00","D80C",1,NULL,NULL
"53727151-0fc4-4171-9952-eefe0f9924fe","2024-12-06 07:20:38.126922+00","D80C",1,NULL,NULL
"5a8df984-3855-4c3c-b516-757b301fb2d5","2024-12-06 07:20:43.134591+00","D80C",1,NULL,NULL
"b411c77e-b0cd-402f-830c-406a4ed74e40","2024-12-06 07:21:58.165329+00","D80C",1,NULL,NULL
"336ca4b8-2645-48e1-8d40-a48b169caa62","2024-12-06 07:22:03.173907+00","D80C",1,NULL,NULL
"656b3e86-5243-4c39-bef5-bc0317fc9bff","2024-12-06 07:39:18.454091+00","D80C",1,NULL,NULL
"c40090b0-174b-4cde-8741-8416e91e0334","2024-12-06 07:39:23.462887+00","D80C",1,NULL,NULL
"1b593ae3-c621-40ba-9db7-68035b7eb16b","2024-12-06 07:40:08.492181+00","D80C",1,NULL,NULL
"5d59e5d4-ad04-4573-bc17-7a751fcac9e8","2024-12-06 07:42:28.53746+00","D80C",2,NULL,NULL
"95ee1150-76eb-4607-bd31-85c345f77cbc","2024-12-06 07:45:23.586803+00","D80C",1,NULL,NULL
"9e9f8015-602f-444c-99c1-70624fbfb01d","2024-12-06 07:48:28.634369+00","D80C",1,NULL,NULL
"88a163f2-05ba-4217-91bd-b0fe659cfd8d","2024-12-06 07:50:53.682343+00","D80C",1,NULL,NULL
"1ed1352c-6120-4539-8d4e-3e135fed670f","2024-12-06 07:52:33.72049+00","D80C",1,NULL,NULL
"13f0467f-ce6a-4c50-85fc-91173eb5ca6c","2024-12-06 07:54:58.769487+00","D80C",1,NULL,NULL
"a6c6fda9-1daf-42ef-9ffd-856d87871465","2024-12-06 08:19:34.161943+00","D80C",1,NULL,NULL
"4d75f137-2bb8-4c1c-aa9d-a195c154fc1c","2024-12-06 08:26:54.311492+00","D80C",2,NULL,NULL
"b7d8c221-2f63-4272-bded-f0993d18666f","2024-12-06 08:28:09.337398+00","D80C",1,NULL,NULL
"9c43c0a7-bef8-4ecd-9343-4774a3c97b8b","2024-12-06 08:29:54.372615+00","D80C",1,NULL,NULL
"916aeaa4-890a-496a-b564-48b41c7ecd5a","2024-12-06 08:30:09.382495+00","D80C",1,NULL,NULL
"d8342ab7-3813-48d7-baae-cd9259b06e4e","2024-12-06 08:34:39.443635+00","D80C",1,NULL,NULL
"8d2b03a2-5c22-4cf2-afcb-0686c299e0fb","2024-12-06 08:35:09.46318+00","D80C",1,NULL,NULL
"cca4abe4-b488-4d86-aeb1-7ec157d497b3","2024-12-06 08:35:49.479203+00","D80C",1,NULL,NULL
"182925e1-70d5-4a17-9c32-ddee46307016","2024-12-06 08:35:54.491439+00","D80C",2,NULL,NULL
"473ba8f8-8004-45ca-ab1d-d81edfec7d9b","2024-12-06 08:40:34.573618+00","D80C",1,NULL,NULL
"e32e829d-559f-4a59-8175-a55c197caaef","2024-12-06 08:42:29.611132+00","D80C",1,NULL,NULL
"1775ad43-bc50-45bb-a0e1-385cf83d7c4b","2024-12-06 09:11:10.064948+00","D80C",1,NULL,NULL
"4c24e656-90bd-445f-a63c-2b89f73bbbb6","2024-12-06 09:12:35.095576+00","D80C",1,NULL,NULL
"c4a8f62a-e548-49a0-8107-a57b7980970d","2024-12-06 09:13:05.11102+00","D80C",1,NULL,NULL
"d0311cc7-e65f-499a-a6a2-81f7718c4cf2","2024-12-06 09:38:35.67257+00","D80C",1,NULL,NULL
"e5c2ba6f-af2d-439e-87ec-11e39d12ec01","2024-12-06 09:40:10.781782+00","D80C",1,NULL,NULL
"6138f302-c8cc-45a0-8dd7-f01c870b9df2","2024-12-06 09:44:45.861636+00","D80C",1,NULL,NULL
"21917b85-e36a-4018-bfad-692878c45922","2024-12-06 09:44:50.870282+00","D80C",2,NULL,NULL
"ea5ade64-84a1-4448-a554-8726a0d96105","2024-12-06 09:44:55.878898+00","D80C",1,NULL,NULL
"1be702d3-9da6-480e-be0c-848ad86e2dcf","2024-12-06 09:47:40.92413+00","D80C",1,NULL,NULL
"dc7517e7-9805-48c5-a9c3-4caaea73cc73","2024-12-06 09:51:40.994357+00","D80C",1,NULL,NULL
"f5e2c0ca-1e89-4d82-b59b-d1b1cc82f1ec","2024-12-06 09:59:31.134352+00","D80C",1,NULL,NULL
"bd44a219-32d5-44a1-978c-e4756eada240","2024-12-06 10:06:31.244096+00","D80C",1,NULL,NULL
"343ccec2-64d2-47cd-af2a-308cce3b82fd","2024-12-06 10:13:21.370907+00","D80C",1,NULL,NULL
"351712ac-b7e5-4d06-9def-2d47759d2cb9","2024-12-06 10:15:26.413964+00","D80C",1,NULL,NULL
"d3081d05-5b3f-4c1d-813e-74af4f25dc2d","2024-12-06 10:16:01.432933+00","D80C",1,NULL,NULL
"255770fe-d774-43f3-96dd-d0bcc16628fe","2024-12-06 10:16:31.448341+00","D80C",1,NULL,NULL
"27c94cfe-c8d9-4cf6-b6c0-82f09181e420","2024-12-06 10:20:01.507973+00","D80C",1,NULL,NULL
"114b33bf-14e7-4e5b-bee0-ec9fe95a7301","2024-12-06 10:29:36.622756+00","D80C",1,NULL,NULL
"49e73419-b340-40f7-be9a-ccc8f7ff72b2","2024-12-06 10:31:56.669711+00","D80C",2,NULL,NULL
"6fe732a2-c2b0-41d0-af0a-9041e56b9571","2024-12-06 10:47:56.933649+00","D80C",1,NULL,NULL
"e27831f4-a52e-4d53-a015-32cd5c19f3aa","2024-12-06 10:49:11.96235+00","D80C",1,NULL,NULL
"fa326c77-3b1d-4856-a4de-be3c05aadb15","2024-12-06 10:51:22.003618+00","D80C",1,NULL,NULL
"29241808-fc4b-4136-ac3f-208214ed1701","2024-12-06 10:58:52.128643+00","D80C",1,NULL,NULL
"e3363555-abf3-4560-88b2-744e23f8f65d","2024-12-06 11:19:52.482129+00","D80C",1,NULL,NULL
"c056503c-0c13-4302-88c5-c3cafe92401f","2024-12-06 15:05:19.623643+00","D80C",1,NULL,NULL
"fb7138ca-7b83-4456-baa4-f9f698c3ed5f","2024-12-06 15:05:24.85893+00","D80C",1,NULL,NULL
"69a7daf8-8906-4b88-95a5-957fec1bcc99","2024-12-06 15:14:38.123372+00","D80C",1,NULL,NULL
"b81517f4-99cb-49ab-9787-95c1bbf5e608","2024-12-06 15:14:48.25325+00","D80C",3,NULL,NULL
"63eb33b3-073a-466f-a0eb-fde9985740ba","2024-12-06 15:15:28.390314+00","D80C",2,NULL,NULL
"63c4e8c9-4430-4121-b5a9-3234709431c0","2024-12-06 15:29:16.226942+00","D80C",1,NULL,NULL
"08385d0b-ae1f-4079-9d74-a94f186cbc17","2024-12-06 17:20:18.458328+00","D80C",1,NULL,NULL
"a84ba50f-1357-418a-8bbc-a64c68d57cb6","2024-12-06 17:23:23.507098+00","D80C",1,NULL,NULL
"05400c92-8739-4325-9aa2-b32444a756b2","2024-12-06 17:25:53.540673+00","D80C",1,NULL,NULL
"902e32e1-ab77-498b-afce-1621d68d96d8","2024-12-06 17:26:53.558074+00","D80C",1,NULL,NULL
"2ed653fc-f844-44ea-8119-8a4dfc019bdb","2024-12-06 17:26:58.566192+00","D80C",1,NULL,NULL
"a001fea7-4b52-4a61-8d5c-4ba949e0b22e","2024-12-06 17:29:34.257257+00","D87C",1,1,0
"3f110820-d69b-4856-a478-c13d174c55b7","2024-12-06 17:29:39.394574+00","D87C",1,0,1
"aab97759-bc93-4f38-9f68-2d836b1e482c","2024-12-06 17:29:44.513904+00","D87C",1,1,0
"3cfbbf77-0b51-4184-b372-5153bd81c465","2024-12-06 17:29:49.633224+00","D87C",1,0,1
"c74fe617-6f74-455f-80d5-88d00e7dc02a","2024-12-06 17:29:59.804264+00","D87C",2,1,1
"2db6bc17-f2f4-436d-b147-251268ec84c4","2024-12-06 17:30:13.624837+00","D80C",1,NULL,NULL
"7b80f97e-fb0c-4e1f-8771-68e6af5f32cb","2024-12-06 17:31:43.654182+00","D80C",1,NULL,NULL
"aa5442c6-7e1e-4eb1-8587-169e0fe291e5","2024-12-06 17:39:38.78717+00","D80C",1,NULL,NULL
"210b6598-288c-4251-9a76-beabfa273bbe","2024-12-06 17:39:43.794962+00","D80C",1,NULL,NULL
"54596216-6b33-423c-8b26-3251bbb1a4df","2024-12-06 17:40:03.811156+00","D80C",1,NULL,NULL
"ef3d3120-7e45-4ff5-a05a-a7eb089076d5","2024-12-06 17:41:08.868268+00","D80C",1,NULL,NULL
"9009c9cd-50b3-40b6-939e-3b69fff9a664","2024-12-06 17:43:23.908954+00","D80C",1,NULL,NULL
