id,timestamp,sensor_id,internal_temperature,free_memory,rssi,uptime,last_boot_reason
dfafc759-e451-4199-9909-34b977e62c74,2024-12-09 05:42:33.284467+00,D80C,40.599998,261804,-52,217240,1
fdf2c351-2618-439f-8186-a5ba7a167818,2024-12-09 05:43:03.283986+00,D80C,40.599998,261804,-53,217270,1
fa548890-4e86-4669-a308-a18c139c9cdd,2024-12-09 05:43:33.41476+00,D80C,40.599998,261804,-53,217300,1
2801d5ce-3084-4f6c-ac9e-ba15b69913ee,2024-12-09 05:44:03.408514+00,D80C,40.599998,261804,-53,217330,1
b9d36af9-f2cf-4b60-9582-53ae39b1cf0c,2024-12-09 05:44:33.535058+00,D80C,40.599998,261804,-52,217360,1
17e00f5f-b228-4a1c-a667-cf32e37a1500,2024-12-09 05:45:03.658171+00,D80C,40.599998,261804,-53,217390,1
d83a513c-3a90-45f7-af53-2698085c8265,2024-12-09 05:45:33.671187+00,D80C,40.599998,261804,-52,217420,1
b4cd8b8c-804c-4fcb-bf26-30540a07ed12,2024-12-09 05:46:03.782616+00,D80C,40.599998,261804,-53,217450,1
09f26bb5-1e28-4392-a367-d97fe25cbae6,2024-12-09 05:46:33.783113+00,D80C,40.599998,261804,-53,217480,1
0a7a4ffc-9ccf-4b86-b24b-4f6fe0a5819a,2024-12-09 05:47:03.907011+00,D80C,40.599998,261804,-52,217510,1
57659198-e0d0-42bd-8aef-5dba4514be65,2024-12-09 05:47:34.031496+00,D80C,40.599998,261804,-52,217540,1
551e62b5-b020-4f54-87b5-f60763759cdb,2024-12-09 05:48:04.156059+00,D80C,40.599998,261804,-53,217570,1
775f378e-1caf-45c9-9206-be6c2bf6a0c7,2024-12-09 05:48:34.281639+00,D80C,40.599998,261804,-53,217601,1
33ca75ac-fbfa-4a53-b4e9-3c05556b901d,2024-12-09 05:49:04.408127+00,D80C,40.599998,261808,-53,217631,1
da27ae03-be2f-4a22-8860-593953477f88,2024-12-09 05:49:34.530128+00,D80C,40.599998,261808,-53,217661,1
1141a921-fa95-4cf5-9e93-bcf07fcff987,2024-12-09 05:50:04.529852+00,D80C,40.599998,261808,-52,217691,1
a1a2bd60-c9a0-4ed2-97f5-802cae36a592,2024-12-09 05:50:34.697178+00,D80C,41.599998,261764,-52,217721,1
f54528c6-e0e0-4555-98f1-55000f068d16,2024-12-09 05:51:04.77936+00,D80C,40.599998,261808,-53,217751,1
5d02731e-f0cc-4ed7-8abe-17b3bd84accb,2024-12-09 05:51:34.906836+00,D80C,40.599998,261808,-52,217781,1
3ebf7d78-41ae-49a8-bedf-c2e5f9b5dc9d,2024-12-09 05:52:05.028845+00,D80C,40.599998,261804,-51,217811,1
3a0547b3-281b-4af5-9cf0-03e40c12ca19,2024-12-09 05:52:35.028829+00,D80C,40.599998,261800,-53,217841,1
83d12e05-42d7-4128-946a-ced0ef6575b1,2024-12-09 05:53:05.157087+00,D80C,40.599998,261800,-53,217871,1
