"id","timestamp","sensor_id","traversed","entered","exited"
"c6ed8779-225d-4b80-a06f-a52b902efdc2","2024-12-09 17:40:25.623336+00","D80C",1,1,0
"cda0f2f4-a77a-4cc9-8258-addae8064a9d","2024-12-09 17:41:25.632743+00","D80C",2,1,1
"f57f9f7a-1de2-4ade-bc6d-55b6336616cf","2024-12-09 17:43:25.642522+00","D80C",6,3,3
"942d83b8-027f-4645-83e8-66d45337b565","2024-12-09 17:43:55.650437+00","D80C",1,0,1
"1ecd6102-4cef-49d5-b7b8-eb30b8849ecc","2024-12-09 17:44:25.657936+00","D80C",2,2,0
"68ef2699-288b-4d6f-b336-1ec9cc5d6b26","2024-12-09 17:46:25.668666+00","D80C",1,0,1
"d6754e6d-9a35-4f2c-b046-971ddee80554","2024-12-09 17:48:25.679288+00","D80C",3,2,1
"414d0f2e-6168-43c8-bdff-29b4230a9161","2024-12-09 17:56:55.707553+00","D80C",3,1,2
"cbfacd17-ebda-49d4-9997-e20be162e450","2024-12-09 18:01:25.722155+00","D80C",1,1,0
"620f0d7a-7a65-4836-8511-da963536e08c","2024-12-09 18:29:55.778499+00","D80C",1,0,1
"8bbd57a7-863d-47af-aa1f-ed2f6ced2ba8","2024-12-09 18:39:25.803452+00","D80C",1,1,0
"7307aebf-9e70-4849-b685-fd72a66de883","2024-12-09 18:41:25.813579+00","D80C",1,0,1
"14f6436b-b17b-4c4c-a665-7ab82e61658d","2024-12-09 18:43:55.824097+00","D80C",1,1,0
"06c5cffe-e877-46f9-8a37-afacc491cd66","2024-12-09 18:46:55.836794+00","D80C",1,0,1
"0840a510-bdec-48c5-b22e-162b2faa1dcf","2024-12-09 18:47:25.851189+00","D80C",1,1,0
"bda8273e-568d-4358-8fee-ec2b01210f85","2024-12-09 19:13:25.914155+00","D80C",3,1,2
"ed1588b9-cf80-43af-a1f6-5bc611382ce6","2024-12-09 19:18:55.939744+00","D80C",1,1,0
"90a3c638-913a-4d71-83fa-477034d3e7ff","2024-12-09 19:19:55.947701+00","D80C",3,1,2
