id,timestamp,sensor_id,internal_temperature,free_memory,rssi,uptime,last_boot_reason
832da48f-9946-4115-81b8-a78812cffd3e,2024-11-24 18:59:44.23524+00,D80C,47.599998,262176,-67,81662,4
1a15e0b5-02d5-407b-8cd0-151d680e4820,2024-11-24 19:00:14.359755+00,D80C,46.599998,262176,-67,81692,4
8c6897fc-cd18-4848-b377-83ca3b95df9c,2024-11-24 19:00:44.484815+00,D80C,47.599998,262176,-67,81722,4
171b0860-9936-4c6e-bd0c-7f2bc8a4632c,2024-11-24 19:01:14.496356+00,D80C,46.599998,262176,-68,81752,4
a6f2640f-d43d-46fc-82dd-13e74eba5b3e,2024-11-24 19:01:44.491199+00,D80C,46.599998,262176,-67,81782,4
62a3c8fc-7570-448b-b30e-e3c166aaae6c,2024-11-24 19:02:14.608724+00,D80C,47.599998,262176,-68,81812,4
0203ff56-bca6-4361-8dde-158a70a7cf1f,2024-11-24 19:02:44.735115+00,D80C,46.599998,262176,-68,81842,4
a850aa77-c8fd-4080-81b3-243c23d4dd87,2024-11-24 19:03:14.737895+00,D80C,46.599998,262176,-68,81872,4
cb9b5799-61bc-4979-bedd-2d9d1fbb2db4,2024-11-24 19:03:44.74218+00,D80C,46.599998,262176,-68,81902,4
5bdcfa9d-c45a-455b-bcc6-5e5aa61ad640,2024-11-24 19:04:14.859994+00,D80C,46.599998,262176,-67,81932,4
415cf0f1-86bb-487e-8deb-305e330b16fc,2024-11-24 19:04:44.983575+00,D80C,47.599998,262176,-67,81962,4
e7566293-5bc8-48f2-aa13-9aa7c5053a15,2024-11-24 19:05:15.105697+00,D80C,46.599998,262176,-67,81992,4
17220ed5-e04b-475b-bb00-635f3966e740,2024-11-24 19:05:45.229394+00,D80C,46.599998,262176,-67,82023,4
7290f6ad-7768-4cd5-8de6-39edc4f94672,2024-11-24 19:06:15.2289+00,D80C,47.599998,262176,-68,82053,4
32af9247-9244-4f1c-8e1f-1f98a5e08149,2024-11-24 19:06:45.353441+00,D80C,46.599998,262176,-67,82083,4
7d2bc065-09eb-4075-8ce6-7a926e31f2af,2024-11-24 19:07:15.492471+00,D80C,46.599998,262176,-68,82113,4
8563b683-4a8b-4e8f-aaf0-69016c67b083,2024-11-24 19:07:45.602542+00,D80C,46.599998,262176,-67,82143,4
adf98838-c420-4931-b83d-0b7bcbfb346f,2024-11-24 19:08:15.727423+00,D80C,47.599998,262176,-68,82173,4
22041cbe-9739-4121-b16e-7a0104ae7e93,2024-11-24 19:08:45.727825+00,D80C,47.599998,262140,-67,82203,4
12c46ef1-40ae-40cd-8c04-57230944206d,2024-11-24 19:09:15.854344+00,D80C,46.599998,262176,-67,82233,4
7ee2d0e8-b3cf-4889-9dad-325043293d0b,2024-11-24 19:09:45.984231+00,D80C,46.599998,262176,-67,82263,4
b0510318-1c2a-49a1-8ed6-6d0ee18c7cdc,2024-11-24 19:10:15.976554+00,D80C,46.599998,262176,-67,82293,4
4b842aab-be16-4f15-8158-8e230994ccfd,2024-11-24 19:10:46.101934+00,D80C,46.599998,262176,-68,82323,4
196c2bb7-9c9c-432e-921a-30fa7f602b57,2024-11-24 19:11:16.225826+00,D80C,46.599998,262176,-67,82354,4
dfa2fc10-5161-4ebd-b95c-ff0714e4fdc8,2024-11-24 19:11:46.225528+00,D80C,46.599998,262176,-67,82384,4
0e934fc4-7904-49f3-9a6d-3c4815f3d32f,2024-11-24 19:12:16.350741+00,D80C,46.599998,262176,-67,82414,4
37f5f561-7482-417f-9d67-417400366dcc,2024-11-24 19:12:46.477577+00,D80C,46.599998,262176,-67,82444,4
792d5fe3-d112-483d-bd87-d4149c182d78,2024-11-24 19:13:16.474382+00,D80C,47.599998,262140,-68,82474,4
