id,timestamp,sensor_id,internal_temperature,free_memory,rssi,uptime,last_boot_reason
ddeaea83-a903-4826-9f0e-97e81d909c54,2024-12-02 13:36:07.686084+00,D80C,47.599998,261944,-73,32,1
c267fb5c-890c-41f7-a5f4-5cc28901acd9,2024-12-02 13:36:37.68422+00,D80C,46.599998,261988,-72,62,1
f2e3a81b-bb73-4a81-9ed6-f437b5118dbf,2024-12-02 13:37:07.803666+00,D80C,46.599998,261944,-77,92,1
cc45e1f9-c12d-40c9-95c9-eaee1533d8e7,2024-12-02 13:37:37.934459+00,D80C,45.599998,262016,-78,123,1
9c4c71c8-528a-4c77-bc3e-1a7d6ff357ad,2024-12-02 13:38:07.924717+00,D80C,44.599998,262016,-78,153,1
3f88716e-8a5b-4861-aaa9-17078d74c5c1,2024-12-02 13:38:38.049371+00,D80C,44.599998,262016,-81,183,1
85de604c-372f-476b-a2ca-62db3fdff367,2024-12-02 13:39:08.17547+00,D80C,43.599998,262016,-77,213,1
f215909b-2e62-44fc-a360-dd07ffe31120,2024-12-02 13:39:38.304496+00,D80C,43.599998,262016,-78,243,1
8bcdd1b0-5056-4032-ad78-24118c5ac462,2024-12-02 13:40:08.424068+00,D80C,46.599998,261972,-76,273,1
f7bf8981-9e14-4916-b48f-1442af7b66df,2024-12-02 13:40:38.556206+00,D80C,43.599998,262012,-76,303,1
19837fba-13aa-401c-a193-1e2504cd8f09,2024-12-02 13:41:08.677318+00,D80C,44.599998,262016,-74,333,1
476116ba-d940-4995-a229-9f8747eebbe3,2024-12-02 13:41:38.79779+00,D80C,43.599998,262016,-81,363,1
f3a379d8-499d-4c38-8da5-7b4a1466cc0c,2024-12-02 13:42:08.922343+00,D80C,43.599998,262012,-73,394,1
153f77fd-8ccc-48e3-a9a5-f041aca838c4,2024-12-02 13:42:39.04747+00,D80C,43.599998,262016,-79,424,1
bf871ddb-81ba-413d-8e87-a4b9a25db5a8,2024-12-02 13:43:09.172302+00,D80C,42.599998,262016,-73,454,1
6bbe74fe-2f36-48d8-bca6-f19858504427,2024-12-02 13:43:39.297134+00,D80C,43.599998,262016,-76,484,1
