id,timestamp,sensor_id,internal_temperature,free_memory,rssi,uptime,last_boot_reason
c799b992-434f-42ff-be3a-a89d1d0f125f,2024-11-29 03:02:05.602513+00,D80C,40.599998,262040,-66,89751,4
850fc6a5-5c93-4847-88e4-7ef2dbcb1e96,2024-11-29 03:02:35.602045+00,D80C,40.599998,262040,-67,89781,4
23258e80-df0b-4c81-9dcc-091b50b9cb3e,2024-11-29 03:03:05.726719+00,D80C,40.599998,262040,-66,89812,4
a3bfd53a-9cb3-4797-ab20-d42ce471dbc2,2024-11-29 03:03:35.851797+00,D80C,40.599998,262040,-66,89842,4
1e38ea77-4d4b-4ae4-9759-0adacc728f08,2024-11-29 03:04:05.975862+00,D80C,40.599998,262040,-67,89872,4
edabc38c-1dc0-463e-abe5-b2a033039a7b,2024-11-29 03:04:35.976956+00,D80C,40.599998,262040,-66,89902,4
799d45b4-fbd2-4de4-bfed-c8ed1c8da1ee,2024-11-29 03:05:05.977504+00,D80C,41.599998,262040,-67,89932,4
b06101d0-ff69-4ec4-b500-64e5398a2a43,2024-11-29 03:05:36.101551+00,D80C,40.599998,262040,-67,89962,4
6c1fcc88-4c19-4c8b-8492-5f61cfe7f723,2024-11-29 03:06:06.224713+00,D80C,40.599998,262040,-67,89992,4
12bc7493-f29c-4f66-8442-38fe046482ac,2024-11-29 03:06:36.22505+00,D80C,40.599998,262028,-66,90022,4
d8d26aea-8dcf-4783-9306-1c1d49ecc053,2024-11-29 03:07:06.351829+00,D80C,40.599998,262040,-66,90052,4
381090bd-9369-4bf2-ac03-1525f73bb3f2,2024-11-29 03:07:36.48193+00,D80C,40.599998,262040,-67,90082,4
08c9aa4f-e5b7-4975-a44e-e8e07c64f3d9,2024-11-29 03:08:06.598937+00,D80C,40.599998,262040,-66,90112,4
0fe7dd60-b872-4aa0-90d2-71a5377cbfb5,2024-11-29 03:08:36.753007+00,D80C,41.599998,262040,-68,90143,4
f4844270-be2d-4c4c-aa3a-d7ec0406cf3b,2024-11-29 03:09:06.724163+00,D80C,40.599998,262040,-67,90173,4
379d99b4-c364-4fdc-9775-539a6993bc7e,2024-11-29 03:09:36.850212+00,D80C,40.599998,262040,-67,90203,4
8433af89-8401-47c4-b417-971964fdeb96,2024-11-29 03:10:06.973125+00,D80C,40.599998,262040,-67,90233,4
1ab44e97-c70b-4f43-9648-ccd90fdda125,2024-11-29 03:10:37.097718+00,D80C,40.599998,262040,-67,90263,4
4301de7d-c177-4061-b6ca-788c2e3202f5,2024-11-29 03:11:07.22234+00,D80C,40.599998,262040,-67,90293,4
8091ed82-0124-4527-9dbc-91b31deda208,2024-11-29 03:11:37.346971+00,D80C,40.599998,262040,-67,90323,4
31f88023-28fb-4549-beb7-5aab080b39f6,2024-11-29 03:12:07.346965+00,D80C,40.599998,262040,-67,90353,4
f7a869e7-d46e-485d-94c3-a4a4f36026bf,2024-11-29 03:12:37.471754+00,D80C,40.599998,262040,-66,90383,4
f5967200-1441-46e2-ae5b-aae43f43d038,2024-11-29 03:13:07.596105+00,D80C,40.599998,262040,-67,90413,4
daf93269-a2aa-4939-82b8-37ad320715b4,2024-11-29 03:13:37.721341+00,D80C,40.599998,262040,-67,90444,4
05081759-c3af-4cc7-b615-d23535b7f50d,2024-11-29 03:14:07.846314+00,D80C,40.599998,262040,-67,90474,4
2922e206-b2f5-4687-97d2-431fdad5ad3a,2024-11-29 03:14:37.97701+00,D80C,41.599998,262004,-66,90504,4
5a4fa1e6-1994-45db-a0c8-b8e03074fa29,2024-11-29 03:15:08.099613+00,D80C,40.599998,262040,-67,90534,4
dba4305d-d2e9-4129-b2e6-8e61accc589d,2024-11-29 03:15:38.219531+00,D80C,40.599998,262040,-66,90564,4
e3dbba5c-c68a-4985-9c3b-451782c57cef,2024-11-29 03:16:08.344706+00,D80C,40.599998,262040,-67,90594,4
7e8571a0-12ae-422f-952d-27d2a655f92f,2024-11-29 03:16:38.46949+00,D80C,40.599998,262040,-67,90624,4
03c8a623-d727-4072-a9f5-e9ca709a7368,2024-11-29 03:17:08.468538+00,D80C,40.599998,262040,-66,90654,4
602d1f9e-1a24-48e7-bde0-2c4503d6e07b,2024-11-29 03:17:38.593058+00,D80C,40.599998,262040,-66,90684,4
60b87a23-e702-4b6d-9af3-02c416597c93,2024-11-29 03:18:08.718226+00,D80C,41.599998,262040,-66,90715,4
81b8e0c9-d587-42ee-955a-734c9ff37681,2024-11-29 03:18:38.848774+00,D80C,40.599998,262040,-66,90745,4
2cf80106-6755-4acc-a81f-faab5ae7f9d4,2024-11-29 03:19:08.843191+00,D80C,40.599998,262040,-67,90775,4
6b5d1d3e-cd39-4898-aaee-4325065ff078,2024-11-29 03:19:38.967907+00,D80C,40.599998,262040,-66,90805,4
9780d178-c59f-49bc-b612-5ebad5837d6b,2024-11-29 03:20:09.098978+00,D80C,40.599998,262040,-66,90835,4
01df4958-b3b9-44b2-87fc-b5a5951ac1f6,2024-11-29 03:20:39.217047+00,D80C,40.599998,262040,-66,90865,4
d69696c5-89fa-48e7-9d18-4a7ac641e3ba,2024-11-29 03:21:09.341733+00,D80C,40.599998,262040,-66,90895,4
7e97f0e6-f7dd-45b3-9ad1-7a2f29232e11,2024-11-29 03:21:39.466685+00,D80C,40.599998,262040,-66,90925,4
f2ab32ca-8d5e-490c-b6d9-02450cb2a61a,2024-11-29 03:22:09.626354+00,D80C,42.599998,262004,-66,90955,4
ff39f580-d7a7-4cea-8707-87427a4c515f,2024-11-29 03:22:39.715491+00,D80C,40.599998,262040,-66,90986,4
6a3d94a7-f37a-40e1-9e30-5edd463fbf77,2024-11-29 03:23:09.715783+00,D80C,40.599998,262040,-66,91016,4
e6a5c58e-7569-4e97-92e9-b9bf2320df31,2024-11-29 03:23:39.715354+00,D80C,41.599998,262040,-66,91046,4
2264ed46-f69d-41d1-b3af-acbd58f9b433,2024-11-29 03:24:09.842998+00,D80C,40.599998,262040,-66,91076,4
5856fa9c-9c09-44e3-8772-83bd0c8dbaf7,2024-11-29 03:24:39.964491+00,D80C,40.599998,262040,-66,91106,4
