"id","timestamp","sensor_id","traversed","entered","exited"
"f4d72b66-0a99-418a-8e58-fac9ad4f355c","2024-12-07 10:32:55.363847+00","D80C",1,NULL,NULL
"ce8be5cb-6856-4c6d-87c3-f0facca885dc","2024-12-07 10:44:45.505843+00","D80C",2,NULL,NULL
"492a4fa6-6055-4280-9d41-f6a084a75372","2024-12-07 10:44:50.513592+00","D80C",1,NULL,NULL
"e32b88e8-94b7-4ac7-80d1-7d94b5c6db27","2024-12-07 10:47:00.547833+00","D80C",1,NULL,NULL
"21f7779d-7ee6-476e-a00a-6b83026b6179","2024-12-07 10:48:30.571655+00","D80C",1,NULL,NULL
"a3618870-1725-45e5-bc34-c2d74efa90ed","2024-12-07 10:55:30.645083+00","D80C",1,NULL,NULL
"27a89f46-ee09-4b01-a13a-577da3f458ff","2024-12-07 10:55:35.652789+00","D80C",1,NULL,NULL
"21212ad3-cbf0-47cb-ae6f-dd466d816770","2024-12-07 11:02:50.7357+00","D80C",1,NULL,NULL
"497f6d3f-89c7-4d69-bf80-ada85ab49668","2024-12-07 11:02:55.744328+00","D80C",1,NULL,NULL
"bff8a79a-dcb4-4f41-abef-1e0d20415b94","2024-12-07 11:06:00.785594+00","D80C",1,NULL,NULL
"93d99564-38f1-4c1b-a62b-051aadb66f65","2024-12-07 11:10:10.838315+00","D80C",1,NULL,NULL
"8f736b06-2daa-4706-a799-7e09930403a3","2024-12-07 11:10:15.845558+00","D80C",1,NULL,NULL
"9515f1c7-f900-4dd6-944d-b18efffc03d4","2024-12-07 11:12:30.872071+00","D80C",1,NULL,NULL
"72b40044-0b60-490a-9ece-1b299dacbf56","2024-12-07 11:12:45.881726+00","D80C",1,NULL,NULL
"3ba3d46c-b596-47a0-9dbc-5e1651504858","2024-12-07 11:12:55.890836+00","D80C",3,NULL,NULL
"feec604a-6285-47a0-9aa3-5ffeac3651c2","2024-12-07 11:15:55.927811+00","D80C",2,NULL,NULL
"85c5c36e-ef13-4145-b3d7-4c7d527b7781","2024-12-07 11:16:30.939629+00","D80C",1,NULL,NULL
"eeddbc01-0a26-44c2-a434-ab4a3f2df3c8","2024-12-07 11:16:40.948321+00","D80C",1,NULL,NULL
"b496e274-57a2-450e-bf58-8fb6539d6666","2024-12-07 11:17:00.958568+00","D80C",1,NULL,NULL
"6c5c48c7-9599-4944-8d18-5f0d4422fb8a","2024-12-07 11:17:50.974838+00","D80C",2,NULL,NULL
"ec40fc01-3bbe-46f9-bd6e-25d9ff302567","2024-12-07 11:36:16.209617+00","D80C",1,NULL,NULL
"bdd3de5c-7a43-4d28-80b7-d3bd3357003c","2024-12-07 11:37:01.226482+00","D80C",2,NULL,NULL
"2d00a3ff-b4d0-43bf-aad6-d5be514b0382","2024-12-07 11:37:26.239645+00","D80C",1,NULL,NULL
"4828530c-ef71-46a5-9a57-aa0d1b83c986","2024-12-07 11:37:36.24829+00","D80C",3,NULL,NULL
"1588105e-68aa-4cbd-9377-45de7813ca6b","2024-12-07 11:37:41.25736+00","D80C",2,NULL,NULL
"c81a663b-cba1-4b76-a03a-0523f15d6523","2024-12-07 11:37:51.268562+00","D80C",2,NULL,NULL
"2cd8dd4d-5ae9-436a-969f-574c856eaf1b","2024-12-07 11:37:56.276152+00","D80C",1,NULL,NULL
"7e7d48ed-e1e7-4140-90a1-66685f99ecde","2024-12-07 11:38:16.288721+00","D80C",4,NULL,NULL
"5cca0888-956d-4e8b-a597-a03be49aaedd","2024-12-07 11:39:16.310796+00","D80C",2,NULL,NULL
"b77b51c3-ee42-42de-83a4-593a151ff4fc","2024-12-07 11:39:21.319329+00","D80C",1,NULL,NULL
"a252c89b-32da-4a06-8c4c-b3ac773ce6c6","2024-12-07 11:39:26.325909+00","D80C",1,NULL,NULL
"f26a7396-e469-47a0-8520-7b1947fe533f","2024-12-07 11:39:51.335778+00","D80C",2,NULL,NULL
"02be46a2-7160-47bb-b497-544fe919d997","2024-12-07 11:40:01.345651+00","D80C",1,NULL,NULL
"cf52a035-15ca-4ccd-912f-2c4180a041fb","2024-12-07 11:40:06.353008+00","D80C",1,NULL,NULL
"b4547e19-3a6b-4e89-b1a1-705c79bb303a","2024-12-07 11:44:46.432315+00","D80C",2,NULL,NULL
"3e9b4c5b-5d90-4753-9b5f-057ff498d6b1","2024-12-07 11:55:31.609844+00","D80C",1,NULL,NULL
"5196a999-05ec-441c-b7c4-1cb8de62e7ea","2024-12-07 11:55:36.617897+00","D80C",1,NULL,NULL
"1875627a-238f-4d6a-87ee-eb6fccf85e39","2024-12-07 11:56:06.631567+00","D80C",2,NULL,NULL
"1f9efa11-2364-4481-a912-50e3406a0dd5","2024-12-07 11:56:16.640943+00","D80C",3,NULL,NULL
"a3e7365c-a7f6-4550-bba9-7af401d8d871","2024-12-07 11:56:26.649316+00","D80C",1,NULL,NULL
"023eaf1b-df9d-4665-9de0-3789d9e6b00d","2024-12-07 11:56:36.658022+00","D80C",1,NULL,NULL
"96563928-b5e5-4afb-a094-8c0df84cede5","2024-12-07 11:57:06.670101+00","D80C",1,NULL,NULL
"ef51eb5d-a9d8-4415-8e7b-e2fc8d1e441d","2024-12-07 11:57:11.678588+00","D80C",1,NULL,NULL
"42e23301-f2ed-45e3-8b79-3c378fad3284","2024-12-07 11:57:31.688154+00","D80C",1,NULL,NULL
"2cb94112-c734-4287-a536-85bebdc029a1","2024-12-07 11:57:36.695513+00","D80C",1,NULL,NULL
"ae5e8397-446f-4180-9361-41750756439e","2024-12-07 11:57:41.703059+00","D80C",4,NULL,NULL
"8bedcc17-0d98-443a-9f9b-57524da88510","2024-12-07 11:57:51.711056+00","D80C",1,NULL,NULL
"359345ba-7f03-46c9-ac10-b6872e61caa9","2024-12-07 11:57:56.719298+00","D80C",2,NULL,NULL
"98d43341-d4d1-4370-9a4a-c47da7aefb67","2024-12-07 11:58:01.72669+00","D80C",1,NULL,NULL
"acfc96ef-2c60-4957-931b-900a85635d9d","2024-12-07 11:58:16.73509+00","D80C",1,NULL,NULL
"0881d92e-10d0-4938-b271-addc4b3cf51a","2024-12-07 11:58:31.745126+00","D80C",2,NULL,NULL
"8b576142-7704-430e-a35f-c92696ead791","2024-12-07 11:58:36.753635+00","D80C",1,NULL,NULL
"4200e644-c991-4640-9792-706499b38be2","2024-12-07 12:17:07.052893+00","D80C",1,NULL,NULL
"1314a466-5b9b-4b97-8664-bbd46f7113f1","2024-12-07 12:30:32.291612+00","D80C",1,NULL,NULL
"974b011d-6428-4415-8277-d0e2fecb538b","2024-12-07 12:30:42.300946+00","D80C",1,NULL,NULL
"c0008758-899b-4d59-b816-3760937413c5","2024-12-07 12:30:47.308816+00","D80C",1,NULL,NULL
"0863d588-36e0-44d3-afaf-2402ee18b6ba","2024-12-07 12:30:52.315894+00","D80C",1,NULL,NULL
"e993323e-4d05-4a15-a828-1953a10373c4","2024-12-07 12:31:02.325495+00","D80C",1,NULL,NULL
"b0dbec53-ac9b-4ffc-b166-de3653df6e5e","2024-12-07 12:31:12.33456+00","D80C",3,NULL,NULL
"bad214a3-c471-4589-b524-948964060918","2024-12-07 12:31:37.346504+00","D80C",1,NULL,NULL
"81a1c6bd-6819-474f-a298-2d340b130752","2024-12-07 12:31:47.355069+00","D80C",1,NULL,NULL
"be5ce75c-6ea4-415f-a5ce-0d058d1aa615","2024-12-07 12:32:07.366979+00","D80C",2,NULL,NULL
"0c1bd456-4c75-4649-880f-4d5c9d27251d","2024-12-07 12:32:22.378089+00","D80C",1,NULL,NULL
"dda8c941-01ba-41f4-bc52-9552706f270d","2024-12-07 12:33:32.400805+00","D80C",1,NULL,NULL
"78d4f136-7cd5-4667-b030-e3a609f65e74","2024-12-07 12:33:47.411657+00","D80C",1,NULL,NULL
"66a8d0c1-0a86-40a7-80ce-7d47fba59b7b","2024-12-07 12:33:52.419624+00","D80C",2,NULL,NULL
"cb8b771c-bd04-47a8-b57f-2d9e16da6974","2024-12-07 12:33:57.427424+00","D80C",3,NULL,NULL
"6c0ae623-93c8-4631-b899-d9d8925aef7d","2024-12-07 12:34:42.442541+00","D80C",1,NULL,NULL
"7fc23514-7d0d-4b32-997f-7dbd489e3bbe","2024-12-07 12:34:52.451069+00","D80C",1,NULL,NULL
"d2352d8f-607c-495c-944e-ceae1a8ba9b3","2024-12-07 12:34:57.460512+00","D80C",3,NULL,NULL
"44f7a7c0-3d1f-453f-afe6-7a40fd864c5d","2024-12-07 12:35:12.472691+00","D80C",1,NULL,NULL
"8ff9145a-7096-4fc0-a7fc-690b97d78c6e","2024-12-07 12:35:32.485206+00","D80C",1,NULL,NULL
"75562ffe-56ce-42fc-b830-b7fb98fe81b3","2024-12-07 12:40:52.568426+00","D80C",1,NULL,NULL
"d533e67c-abac-4d6a-8764-47ba8980dbb6","2024-12-07 12:48:52.691892+00","D80C",1,NULL,NULL
"dc78d3b9-1f80-4276-9fe2-c5691cf1a46e","2024-12-07 12:48:57.698857+00","D80C",1,NULL,NULL
"0eff5e73-3716-4c78-abb5-c4188c5533f3","2024-12-07 12:49:37.712616+00","D80C",1,NULL,NULL
"05887656-7073-4f71-b95a-cdb1ad7c4d2a","2024-12-07 12:49:57.720677+00","D80C",1,NULL,NULL
"04921c46-5059-4376-8c8a-ee800a05806c","2024-12-07 18:36:17.955507+00","D80C",1,NULL,NULL
