id,timestamp,sensor_id,internal_temperature,free_memory,rssi,uptime,last_boot_reason
0f52d34c-1b26-4864-af29-b19a0d5554ae,2024-12-03 04:04:34.828311+00,D80C,43.599998,261964,-78,39513,4
d5cfb3b6-5faa-4dfe-a387-be212037a1f3,2024-12-03 04:05:04.946511+00,D80C,43.599998,261964,-80,39543,4
cd4a0c5f-9344-47fd-a398-6c418d345d9d,2024-12-03 04:05:34.942924+00,D80C,43.599998,261964,-76,39573,4
71f827d9-6eec-4b67-ab13-f7ca1a9ba5e5,2024-12-03 04:06:05.068576+00,D80C,42.599998,262000,-78,39603,4
8940f9fd-8b96-442e-890b-9d6c3272968f,2024-12-03 04:06:35.191553+00,D80C,42.599998,262000,-79,39634,4
8eb2ba96-8d48-4503-93d0-95c8d3122b97,2024-12-03 04:07:05.196586+00,D80C,42.599998,262000,-80,39664,4
8a3cb7bf-9db1-42c9-92ae-bc4c824bdfae,2024-12-03 04:07:35.317244+00,D80C,42.599998,262000,-79,39694,4
a273877f-6baa-4500-99be-ffb48156a190,2024-12-03 04:08:05.43975+00,D80C,42.599998,262000,-79,39724,4
0010dc2c-4853-4c59-a05d-48e2a89bf36d,2024-12-03 04:08:35.56539+00,D80C,43.599998,261964,-78,39754,4
b487c7d3-55c3-4085-835e-7ba53486d64a,2024-12-03 04:09:05.689457+00,D80C,43.599998,262000,-79,39784,4
8f5f7fab-6318-4cc3-83c6-9c482f1bff10,2024-12-03 04:09:35.813953+00,D80C,42.599998,262000,-79,39814,4
a1f7564a-d712-4599-a5ec-8f50ef35ed6f,2024-12-03 04:10:05.93952+00,D80C,43.599998,262000,-81,39844,4
d687ae29-c135-483f-a72c-e505bbad8bfb,2024-12-03 04:10:36.064586+00,D80C,42.599998,262000,-79,39874,4
710cfefb-f394-434d-a55a-dc4167974580,2024-12-03 04:11:06.064664+00,D80C,43.599998,262000,-80,39904,4
b091d162-abfc-4405-a633-e6ccec150bfc,2024-12-03 04:11:36.187805+00,D80C,42.599998,262000,-78,39935,4
7bf258a9-4aae-408c-97f6-150dbe29fc1f,2024-12-03 04:12:06.315304+00,D80C,43.599998,262000,-78,39965,4
