id,timestamp,sensor_id,internal_temperature,free_memory,rssi,uptime,last_boot_reason
96c49755-b85c-4f53-b9b8-d9b2872ce826,2024-12-12 07:40:29.686377+00,D80C,38.599998,261772,-36,229191,4
b6e5016b-79b6-4715-b55b-89b7b25d6895,2024-12-12 07:40:39.819312+00,D80C,38.599998,261772,-35,229201,4
3bd1ca51-9d74-4e7c-a848-8d358ac80fd3,2024-12-12 07:40:49.935814+00,D80C,38.599998,261772,-35,229211,4
291cc28a-793d-49d0-af6d-29323c1e37be,2024-12-12 07:41:00.061359+00,D80C,38.599998,261772,-36,229221,4
193e3117-accf-4f1c-af7d-fe4ff888bccb,2024-12-12 07:41:10.060881+00,D80C,38.599998,261772,-36,229231,4
8b50a97e-71f0-4673-b7bb-d38dfccace79,2024-12-12 07:41:20.191887+00,D80C,38.599998,261772,-36,229241,4
0d3a03b3-8a99-4bea-96d2-a31170838fac,2024-12-12 07:41:30.313231+00,D80C,39.599998,261736,-36,229251,4
43c046dc-c191-478b-beed-6fc3d442e4dd,2024-12-12 07:41:40.435871+00,D80C,38.599998,261772,-36,229262,4
cbe3e92d-9010-4c3b-aa82-1f56251fe543,2024-12-12 07:41:50.442829+00,D80C,38.599998,261772,-36,229272,4
9ae25402-c13c-416f-9ddd-7f3463bbe07b,2024-12-12 07:42:00.560822+00,D80C,38.599998,261772,-36,229282,4
b08bc03a-b8b0-434a-a2f5-dd7f40f1b691,2024-12-12 07:42:10.560925+00,D80C,38.599998,261772,-36,229292,4
5e3972bb-a791-4f6d-b8fb-f0d737dd35c6,2024-12-12 07:42:20.560911+00,D80C,38.599998,261772,-35,229302,4
dccf4fc7-6a72-46f3-b4ec-60afcc9b2d49,2024-12-12 07:42:30.686855+00,D80C,39.599998,261736,-36,229312,4
4db773ed-dc30-465a-82da-6413d8999d1c,2024-12-12 07:42:40.810362+00,D80C,38.599998,261772,-36,229322,4
8ddd4498-d898-4f09-8cfc-94a9219b16b3,2024-12-12 07:42:50.957078+00,D80C,38.599998,261772,-36,229332,4
22d383e0-dedc-4f18-a81f-eed76a052c6c,2024-12-12 07:43:00.93488+00,D80C,37.599998,261772,-36,229342,4
f28f237c-483d-4200-98fd-1c7213d44b73,2024-12-12 07:43:11.059963+00,D80C,37.599998,261772,-36,229352,4
dd573c8c-66db-4a7e-9605-a613964136ff,2024-12-12 07:43:21.062349+00,D80C,38.599998,261772,-36,229362,4
1b21d2ed-655d-46c2-858e-721c5ba85c7d,2024-12-12 07:43:31.184955+00,D80C,38.599998,261772,-36,229372,4
ed3297ad-2899-4b46-8b74-d659f42f2de5,2024-12-12 07:43:41.309903+00,D80C,38.599998,261760,-35,229382,4
f481e156-f421-4c74-b127-089b4d8c48f7,2024-12-12 07:43:51.437384+00,D80C,39.599998,261724,-35,229393,4
c5c03441-9f26-4d6b-8616-811300fe373b,2024-12-12 07:44:01.437371+00,D80C,37.599998,261768,-36,229403,4
4df66a47-2937-49ff-91c8-5c5e76ee114d,2024-12-12 07:44:11.434447+00,D80C,37.599998,261760,-35,229413,4
363e988b-508a-446b-90a5-68f3ec724fd1,2024-12-12 07:44:21.558915+00,D80C,37.599998,261768,-35,229423,4
8b84a9ff-00f7-4d37-834f-1dbe7f368141,2024-12-12 07:44:31.559398+00,D80C,37.599998,261760,-36,229433,4
